k_date,count,uvIndex,tempC,totalSnow_cm,mintempC,maxtempC,windSpeedKmph,precipMM,humidity,visibilityKM,cloudcover,FeelsLikeC,is_holiday,day_of_week,season_num,year,day,month
02-10-16,3089,1,-9.78051149239236,0.0,-10,-9,27.13855616704435,0.1505988993201715,76.9087083198446,0.6979605050178052,69.68145030754289,-19.70443509226287,0,2,1,16,02-10,2
02-10-17,4722,1,-4.2920372723422275,0.0,-7,3,29.80283778060144,0.0,66.8297331639136,10.0,36.5563320626853,-12.620711562897078,0,4,1,17,02-10,2
02-10-18,842,1,-7.4560570071258905,2.200000000000031,-8,-5,18.34204275534442,0.5400237529691232,94.1793349168646,2.4750593824228027,100.0,-14.18646080760095,0,5,1,18,02-10,2
02-10-19,1417,2,-3.930134086097389,1.5999999999999575,-5,-3,12.032462949894143,0.0,58.30839802399436,10.0,74.65490472829923,-8.911785462244177,0,6,1,19,02-10,2
02-10-20,6328,1,-0.8228508217446271,0.1000000000000119,-3,1,8.826485461441214,0.00508849557522124,77.93884323640961,9.893489254108722,52.691213653603036,-3.614570164348925,0,0,1,20,02-10,2
02-10-21,1245,2,-12.309236947791165,0.7999999999999821,-15,-11,16.988755020080323,0.17100401606425397,89.46425702811246,5.5204819277108435,91.14136546184739,-20.362248995983936,0,2,1,21,02-10,2
02-11-14,1075,2,-14.503255813953489,0.0,-15,-10,7.605581395348837,0.0,90.21767441860464,10.0,15.966511627906977,-21.37488372093023,0,1,1,14,02-11,2
02-11-15,2626,1,-1.624904798172125,0.0,-5,0,20.761233815689263,0.005369383092155356,86.38804265041888,9.463061690784462,84.13899466869763,-7.6785986290936785,0,2,1,15,02-11,2
02-11-16,3294,2,-9.952641165755919,0.0,-10,-8,18.473588342440802,0.0,75.46873102610807,9.836672738312082,5.18093503339405,-18.375834851244687,0,3,1,16,02-11,2
02-11-17,4023,1,3.3378076062639823,0.0,2,5,6.5930897340293315,0.0,87.83370618941089,10.0,31.956997265722098,1.041759880686055,0,5,1,17,02-11,2
02-11-18,672,1,-5.3288690476190474,10.899999999999876,-10,-5,12.959821428571429,3.1126488095238134,95.46130952380952,2.0,100.0,-10.662202380952381,0,6,1,18,02-11,2
02-11-19,4071,1,-2.4475558830754114,0.29999999999997695,-3,-1,15.582166543846721,0.04264308523704115,91.05011053795137,9.589781380496193,100.0,-7.3060673053303855,0,0,1,19,02-11,2
02-11-20,6472,2,-2.0622682323856614,0.0,-3,-1,16.848887515451175,0.0,70.73918417799753,10.0,24.379635352286773,-7.020550061804697,0,1,1,20,02-11,2
02-11-21,1368,1,-12.100146198830409,0.7999999999999796,-18,-9,12.861842105263158,0.24152046783625555,93.59722222222223,6.457602339181286,87.07894736842105,-18.9656432748538,0,3,1,21,02-11,2
02-12-14,1281,2,-12.981264637002342,0.0,-14,-6,13.986729117876658,0.0,86.07884465261515,10.0,27.14832162373146,-21.208430913348945,0,2,1,14,02-12,2
02-12-15,1710,1,-10.835672514619883,0.0,-12,-10,35.22865497076023,0.2983040935672592,84.82163742690058,0.0,86.49707602339181,-21.60292397660819,0,3,1,15,02-12,2
02-12-16,3217,2,-6.709356543363382,0.0,-11,-6,23.396642834939385,0.04426484302144729,72.7503885607709,6.129934721790488,75.15666770282873,-14.820018650917003,0,4,1,16,02-12,2
02-12-17,3325,1,2.567518796992481,0.0,1,5,22.23639097744361,0.08661654135338392,87.90375939849623,7.593984962406015,44.674887218045114,-2.472481203007519,0,6,1,17,02-12,2
02-12-18,2681,2,-10.917568071615069,0.0,-13,-5,11.960462513987318,0.0,88.20738530399105,10.0,4.466243938828796,-17.185751585229394,0,0,1,18,02-12,2
02-12-19,2368,1,-0.22297297297297297,11.400000000000416,-4,0,17.802364864864863,3.499493243243286,96.71537162162163,3.802364864864865,100.0,-4.816722972972973,0,1,1,19,02-12,2
02-12-20,4913,2,-0.30775493588438835,1.399999999999891,-3,1,10.886627315285976,0.07140240179116615,69.94361897007938,9.219214329330349,71.9499287604315,-3.8054142072053736,0,2,1,20,02-12,2
02-12-21,1843,1,-14.582202930005426,0.09999999999999665,-17,-14,17.615301139446554,0.0037438958220292954,92.62181226261531,9.542051003798155,93.09820944112859,-23.05751492132393,0,4,1,21,02-12,2
02-13-14,1389,2,-7.986321094312455,0.19999999999999482,-9,-1,15.471562275017998,0.0,83.79841612670987,10.0,25.116630669546435,-14.822174226061914,0,3,1,14,02-13,2
02-13-15,1817,2,-11.834892680242158,0.19999999999999335,-12,-7,17.321959273527792,0.0,84.74903687396808,10.0,28.025866813428728,-19.827187671986792,0,4,1,15,02-13,2
02-13-16,1231,1,-13.388302193338749,0.0,-14,-10,25.93582453290008,0.06246953696181954,72.50771730300569,8.73842404549147,7.015434606011373,-23.933387489845654,0,5,1,16,02-13,2
02-13-17,6095,2,0.40114848236259226,0.0,-1,5,11.88777686628384,0.0,71.98129614438064,10.0,0.0,-3.571123872026251,0,0,1,17,02-13,2
02-13-18,3755,1,-7.525166444740346,0.0,-9,-1,10.503328894806923,0.0,84.7185086551265,10.0,43.65379494007989,-12.76005326231691,0,1,1,18,02-13,2
02-13-19,3681,1,-8.310513447432763,0.0,-10,-4,31.08285791904374,0.29054604726975886,85.96115186090736,3.6185819070904643,94.04618310241783,-17.43031784841076,0,2,1,19,02-13,2
02-13-20,3035,1,-7.731136738056013,7.799999999999568,-12,-2,28.153542009884678,1.14836902800657,89.45271828665568,1.2224052718286655,100.0,-16.201317957166392,0,3,1,20,02-13,2
02-13-21,727,1,-16.05639614855571,2.299999999999971,-19,-14,16.735900962861074,0.4339752407152694,95.87895460797799,2.862448418156809,98.72902338376892,-24.7414030261348,0,5,1,21,02-13,2
02-14-14,1338,1,-9.155455904334827,0.09999999999999752,-10,-6,17.312406576980568,0.004708520179372192,91.33856502242152,9.76457399103139,82.70104633781764,-17.32660687593423,1,4,1,14,02-14,2
02-14-15,619,2,-8.597738287560581,0.0,-15,-6,40.68336025848142,0.23699515347334385,80.91760904684976,1.2148626817447497,91.18093699515347,-18.993537964458806,1,5,1,15,02-14,2
02-14-16,589,2,-9.052631578947368,0.0,-10,-7,24.358234295415958,0.11307300509337874,67.42444821731749,8.115449915110357,39.278438030560274,-17.31409168081494,1,6,1,16,02-14,2
02-14-17,6740,1,1.3623145400593473,0.0,0,7,20.416913946587538,0.0,83.14406528189912,10.0,9.074480712166173,-3.8218100890207714,1,1,1,17,02-14,2
02-14-18,4615,2,-1.2552546045503792,0.0,-3,3,14.765980498374864,0.0,90.93759479956663,10.0,11.567713976164681,-6.199133261105092,1,2,1,18,02-14,2
02-14-19,5710,1,1.6866900175131347,0.0,-3,3,16.410858143607705,0.0299299474605945,86.20963222416813,10.0,85.96742556917688,-3.26584938704028,1,3,1,19,02-14,2
02-14-20,2993,1,-12.482124958235884,0.0,-16,-10,13.659204811226195,0.0,79.54360173738723,10.0,4.922819913130638,-19.179418643501503,1,4,1,20,02-14,2
02-14-21,498,2,-17.664658634538153,0.2999999999999999,-21,-16,18.455823293172692,0.09016064257028188,93.52610441767068,7.9397590361445785,79.30522088353413,-27.253012048192772,1,6,1,21,02-14,2
02-15-14,728,1,-9.777472527472527,0.30000000000000354,-11,-5,11.072802197802197,0.0,90.54807692307692,10.0,39.57967032967033,-15.781593406593407,0,5,1,14,02-15,2
02-15-15,253,1,-14.375494071146244,1.5,-15,-11,21.106719367588934,0.3110671936758905,89.46245059288538,1.5019762845849802,67.0909090909091,-23.35177865612648,0,6,1,15,02-15,2
02-15-16,2093,1,-5.5332059245102725,1.6999999999999413,-7,-2,13.881987577639752,0.42255136168181123,90.67080745341615,3.4667940754897275,99.81223124701386,-11.45102723363593,1,0,1,16,02-15,2
02-15-17,5527,2,-1.6468246788492853,0.0,-2,0,23.61027682286955,0.0,71.04414691514384,10.0,36.91116337977203,-7.677220915505699,0,2,1,17,02-15,2
02-15-18,5291,1,3.375165375165375,0.0,2,4,14.667926667926668,0.03273483273483169,99.55093555093555,9.521829521829522,100.0,-0.577017577017577,0,3,1,18,02-15,2
02-15-19,3748,1,-8.049092849519743,0.0,-10,-6,22.40074706510139,0.0032283884738527144,74.10192102454643,7.828708644610459,38.251334044823906,-16.193703308431164,0,4,1,19,02-15,2
02-15-20,1842,2,-4.122692725298588,0.1999999999999933,-11,-2,28.68675352877307,0.2641693811074902,82.70901194353964,6.430510314875136,75.94408251900109,-10.05157437567861,0,5,1,20,02-15,2
02-15-21,350,1,-13.72,8.900000000000055,-17,-11,18.96857142857143,1.6168571428571408,94.04,2.145714285714286,98.97714285714285,-22.237142857142857,1,0,1,21,02-15,2
02-16-14,530,1,-7.020754716981132,1.100000000000011,-8,-4,14.909433962264151,0.17339622641509564,89.35471698113207,6.89622641509434,87.77169811320755,-13.986792452830189,0,6,1,14,02-16,2
02-16-15,1248,2,-12.886217948717949,0.0,-14,-9,10.208333333333334,0.0,76.2099358974359,10.0,10.04647435897436,-19.443910256410255,1,0,1,15,02-16,2
02-16-16,3542,2,-4.08300395256917,0.4000000000000136,-5,0,2.7165443252399775,0.0,80.05392433653303,10.0,37.520045172219085,-6.724731789949181,0,1,1,16,02-16,2
02-16-17,5582,1,-1.1178788964528843,0.0,-2,3,8.44912217843067,0.0,63.39716947330706,10.0,39.678072375492654,-4.313507703332139,0,3,1,17,02-16,2
02-16-18,5012,2,-0.6478451715881883,0.0,-3,0,17.349561053471668,0.0,82.38707102952912,10.0,83.55606544293695,-5.981245011971269,0,4,1,18,02-16,2
02-16-19,2240,1,-4.867410714285715,0.0,-7,-2,13.279017857142858,0.0,77.559375,10.0,81.43526785714286,-10.079464285714286,0,5,1,19,02-16,2
02-16-20,2930,1,-2.1583617747440274,0.0,-5,-1,9.351877133105802,0.0,82.30648464163822,10.0,65.05972696245733,-5.059726962457338,0,6,1,20,02-16,2
02-16-21,284,1,-10.028169014084508,8.800000000000008,-13,-8,5.799295774647887,0.9753521126760555,90.80985915492958,2.2746478873239435,95.61267605633803,-12.669014084507042,0,1,1,21,02-16,2
02-17-14,475,2,-6.347368421052631,11.5,-7,-4,28.231578947368423,0.03663157894736842,86.61473684210526,5.246315789473684,78.34736842105264,-14.896842105263158,1,0,1,14,02-17,2
02-17-15,1897,1,-8.969952556668424,0.9000000000000268,-11,-7,17.415392725355826,0.21729045861887364,89.16657880864523,3.9720611491829203,98.29731154454402,-16.969952556668424,0,1,1,15,02-17,2
02-17-16,4353,1,-1.760854583046175,0.100000000000007,-4,-1,15.296347346657477,0.04167240983229818,85.72409832299563,8.749827705031013,38.94762232942798,-7.129565816678153,0,2,1,16,02-17,2
02-17-17,9042,3,3.5414731254147314,0.0,1,12,7.1118115461181155,0.0,85.81851360318514,10.0,7.425348374253484,1.061601415616014,0,4,1,17,02-17,2
02-17-18,1957,1,-3.3576903423607565,2.0,-5,0,12.118037812979049,0.0,63.27746550843127,10.0,38.23811957077159,-7.731732243229433,0,5,1,18,02-17,2
02-17-19,1002,2,-3.8722554890219563,5.1999999999999025,-4,-3,20.18562874251497,0.4938123752494981,76.80838323353294,5.984031936127744,76.78243512974052,-9.598802395209582,0,6,1,19,02-17,2
02-17-20,3605,1,0.3323162274618585,0.0,-2,3,17.72732316227462,0.17600554785020822,87.09375866851595,8.818307905686547,73.43245492371706,-4.082940360610263,1,0,1,20,02-17,2
02-17-21,634,1,-10.302839116719243,0.3000000000000024,-15,-7,5.891167192429022,0.005835962145110412,86.85331230283911,9.518927444794953,73.11356466876971,-13.282334384858045,0,2,1,21,02-17,2
02-18-14,1399,1,-4.194424588992137,0.39999999999998953,-6,5,14.71265189421015,0.014295925661186561,92.81272337383845,9.857040743388135,21.070050035739815,-9.340957827019299,0,1,1,14,02-18,2
02-18-15,1402,1,-14.047788873038517,0.19999999999999477,-18,-14,23.731098430813123,0.14322396576319305,88.12981455064194,2.398716119828816,96.30171184022825,-25.07631954350927,0,2,1,15,02-18,2
02-18-16,4618,2,-3.076223473365093,0.0,-4,2,17.88869640537029,0.0,83.57557384148983,10.0,35.588999566912086,-8.889995669120832,0,3,1,16,02-18,2
02-18-17,13481,3,8.357985312662265,0.0,7,14,20.23603590238113,0.0,81.41918255322305,10.0,17.923225280023736,4.846153846153846,0,5,1,17,02-18,2
02-18-18,2241,2,-2.7969656403391343,0.0,-4,2,12.13520749665328,0.0,87.58723784024988,10.0,11.539937527889336,-7.048192771084337,0,6,1,18,02-18,2
02-18-19,2227,1,-3.900763358778626,3.5,-4,-3,10.94207453973956,0.6659182757072104,87.79434216434666,2.0,100.0,-8.481365065110014,1,0,1,19,02-18,2
02-18-20,6618,1,0.5024176488365065,0.0,-2,1,15.600634632819583,0.021637957086733103,78.59020852221215,9.987609549712904,56.09202175883953,-3.9993955877908736,0,1,1,20,02-18,2
02-18-21,799,1,-7.340425531914893,1.7000000000000253,-10,-5,7.4367959949937426,0.2043804755944911,88.55319148936171,5.086357947434293,88.14893617021276,-10.458072590738423,0,3,1,21,02-18,2
02-19-14,2235,1,0.3959731543624161,0.0,0,5,16.59642058165548,0.05847874720357801,92.67158836689038,10.0,35.5668903803132,-4.188814317673378,0,2,1,14,02-19,2
02-19-15,946,2,-19.86892177589852,0.0,-20,-17,24.903805496828753,0.0,88.92177589852008,10.0,11.652219873150106,-32.60570824524313,0,3,1,15,02-19,2
02-19-16,5896,2,7.139246947082768,0.0,4,11,41.627883310719135,0.0,89.29511533242876,10.0,84.47354138398914,1.5807327001356852,0,4,1,16,02-19,2
02-19-17,11604,3,7.992847294036539,0.0,6,13,6.4698379869010685,0.0,75.74284729403654,10.0,8.369355394691485,6.444501895897966,0,6,1,17,02-19,2
02-19-18,3025,3,2.6723966942148762,0.0,2,10,13.379504132231405,0.5515041322314254,95.85818181818182,4.159338842975207,88.78876033057851,-0.6839669421487603,1,0,1,18,02-19,2
02-19-19,4539,1,-4.844018506278916,0.10000000000000765,-5,-1,5.559153998678123,0.0030403172504956965,82.07446574135272,10.0,36.846441947565545,-6.913417052214144,0,1,1,19,02-19,2
02-19-20,5730,2,-5.735078534031413,0.0,-7,-4,13.534729493891797,0.0,50.432286212914484,10.0,20.622338568935426,-11.190924956369983,0,2,1,20,02-19,2
02-19-21,989,1,-11.342770475227503,0.09999999999999865,-15,-9,13.402426693629929,0.02608695652173923,91.5520728008089,6.492416582406471,78.4216380182002,-17.603640040444894,0,4,1,21,02-19,2
02-20-14,1005,1,1.061691542288557,0.09999999999999858,1,9,16.34129353233831,6.1059701492537695,92.96318407960199,6.856716417910448,93.8636815920398,-3.9383084577114427,0,3,1,14,02-20,2
02-20-15,1403,2,-16.640769779044902,0.0,-19,-9,17.076265146115468,0.0,81.06272273699216,9.560940841054883,64.58089807555238,-25.80256593014968,0,4,1,15,02-20,2
02-20-16,8366,3,6.826559885249821,0.0,6,11,26.206789385608413,0.0,70.17690652641645,10.0,14.773726990198423,2.0539086779823092,0,5,1,16,02-20,2
02-20-17,9763,4,8.344668646932295,0.0,7,13,16.19471473932193,0.0,88.04506811430913,10.0,31.07876677250845,5.124756734610263,1,0,1,17,02-20,2
02-20-18,3069,2,10.61681329423265,0.0,3,11,18.854349951124146,20.612968393613425,96.9485174323884,5.0,100.0,8.47800586510264,0,1,1,18,02-20,2
02-20-19,3393,1,-1.6534040671971706,0.29999999999998145,-2,1,17.406719717064544,0.38155025051576036,85.18096080165046,3.1794871794871793,92.84969053934572,-8.402888299440024,0,2,1,19,02-20,2
02-20-20,4903,1,-8.461146236997756,0.0,-12,-6,12.627982867632062,0.0,50.35182541301244,10.0,7.100142769732817,-12.590046910055069,0,3,1,20,02-20,2
02-20-21,1141,1,-8.847502191060473,0.0,-16,-5,7.546888694127958,0.0,89.44347063978965,7.536371603856266,30.1034180543383,-12.521472392638037,0,5,1,21,02-20,2
02-21-14,1378,1,-1.3708272859216255,0.19999999999999485,-3,1,40.9811320754717,0.07329462989840423,84.62119013062409,4.921625544267053,86.41582002902757,-9.245283018867925,0,4,1,14,02-21,2
02-21-15,1135,1,-6.705726872246696,0.3000000000000063,-8,-2,8.469603524229075,0.019030837004405245,91.95947136563876,9.524229074889869,95.71806167400881,-10.437885462555066,0,5,1,15,02-21,2
02-21-16,2860,1,2.823776223776224,0.0,1,3,15.998601398601398,0.015034965034965155,91.95139860139861,10.0,82.29615384615384,-1.443006993006993,0,6,1,16,02-21,2
02-21-17,8267,3,10.701584613523648,0.0,10,13,15.275795330833434,2.285665900568423,97.65876375952583,8.481069311721301,73.91919680658037,8.51747913390589,0,1,1,17,02-21,2
02-21-18,5166,1,-1.7700348432055748,8.0,-2,-1,17.844367015098722,3.117305458768932,74.67479674796748,7.335656213704994,45.22009291521486,-6.770034843205575,0,2,1,18,02-21,2
02-21-19,5031,1,-2.3542039355992843,0.0,-3,0,15.377658517193401,0.002762870204730663,78.42615782150666,9.972371297952693,58.67223216060425,-8.311071357582986,0,3,1,19,02-21,2
02-21-20,5509,2,-3.146487565801416,0.0,-9,0,20.109275730622617,0.0,37.83753857324378,10.0,0.0,-9.108731167180977,0,4,1,20,02-21,2
02-21-21,905,1,-2.1270718232044197,5.099999999999984,-8,0,19.353591160220994,0.4760220994475236,94.05635359116022,7.096132596685083,100.0,-7.028729281767956,0,6,1,21,02-21,2
02-22-14,1114,2,-3.627468581687612,0.0,-5,0,20.300718132854577,0.0,73.86175942549372,10.0,24.61310592459605,-10.404847396768401,0,5,1,14,02-22,2
02-22-15,795,1,-7.647798742138365,0.3000000000000042,-14,-8,18.683018867924527,0.05509433962264195,88.2440251572327,8.955974842767295,70.30943396226415,-15.016352201257861,0,6,1,15,02-22,2
02-22-16,5377,2,1.0141342756183747,0.0,0,4,10.034591779802865,0.0,78.38497303328994,10.0,26.791891389250512,-2.93490794123117,0,0,1,16,02-22,2
02-22-17,10448,4,9.51186830015314,0.0,9,14,15.760719754977028,0.0,97.89940658499235,10.0,78.51569678407351,7.1616577335375196,0,2,1,17,02-22,2
02-22-18,5713,2,-0.17836513215473482,0.0,-1,2,17.73551549098547,0.0,75.70943462279013,10.0,23.720112025205673,-4.7692980920707155,0,3,1,18,02-22,2
02-22-19,5253,2,-1.8928231486769465,0.0,-3,1,5.76527698458024,0.0,81.63582714639254,10.0,4.665905197030268,-5.456310679611651,0,4,1,19,02-22,2
02-22-20,5455,2,2.3006416131989003,0.0,-1,4,18.032447296058663,0.0,57.122089825847844,10.0,4.918423464711274,-2.187167736021998,0,5,1,20,02-22,2
02-22-21,1515,1,-1.617821782178218,0.7000000000000196,-5,0,20.04884488448845,0.19683168316831706,93.41386138613862,9.005280528052806,90.38283828382838,-6.745214521452145,0,0,1,21,02-22,2
02-23-14,789,2,-8.273764258555133,0.0,-9,-4,16.24081115335868,0.0,81.51711026615969,10.0,25.34727503168568,-15.273764258555133,0,6,1,14,02-23,2
02-23-15,1427,2,-17.784863349684652,0.0,-19,-12,17.402242466713385,0.0,91.37771548703574,10.0,15.740014015416959,-28.299229152067273,0,0,1,15,02-23,2
02-23-16,5413,2,1.5374099390356548,0.0,1,4,9.058932200258637,0.0,79.44725660447072,10.0,12.121559209310918,-2.3059301681138002,0,1,1,16,02-23,2
02-23-17,5926,3,7.940263246709416,0.0,3,8,13.78147148160648,0.0,92.56699291258859,10.0,41.49561255484306,5.215491056361795,0,3,1,17,02-23,2
02-23-18,5520,1,3.190760869565217,0.0,2,5,17.66521739130435,0.7063768115941805,94.92753623188406,7.976811594202899,98.82246376811594,-0.9079710144927536,0,4,1,18,02-23,2
02-23-19,1314,2,0.4619482496194825,0.0,0,3,13.707001522070016,0.5745053272450563,81.95281582952816,9.405631659056317,66.96499238964992,-4.405631659056317,0,5,1,19,02-23,2
02-23-20,7765,2,4.75724404378622,0.0,1,6,18.669542820347715,0.0,75.73766902768834,10.0,57.70495814552479,1.171023824855119,0,6,1,20,02-23,2
02-23-21,2846,1,0.27758257203092057,0.0,-2,1,16.848910751932536,0.06096275474349769,97.54884047786366,10.0,76.4378074490513,-4.075895994378074,0,1,1,21,02-23,2
02-24-14,1539,2,-11.322287199480183,0.0,-13,-6,18.955815464587396,0.0,88.30344379467186,10.0,20.75698505523067,-20.322287199480183,0,0,1,14,02-24,2
02-24-15,1865,2,-12.17426273458445,0.0,-15,-3,36.3313672922252,0.0,80.1887399463807,10.0,26.526541554959785,-23.926541554959787,0,1,1,15,02-24,2
02-24-16,2963,2,1.5636179547755653,0.0,1,2,42.690516368545396,0.4775902801214911,70.39858251771852,1.4782315221059736,84.3077961525481,-6.271009112386095,0,2,1,16,02-24,2
02-24-17,5099,1,4.468915473622279,0.1000000000000093,3,6,17.72837811335556,9.341478721317703,97.28986075701118,7.395175524612669,100.0,1.0755050009805844,0,4,1,17,02-24,2
02-24-18,2995,1,1.132220367278798,0.0,1,4,15.38330550918197,0.0,84.18397328881468,10.0,76.7482470784641,-3.5485809682804677,0,5,1,18,02-24,2
02-24-19,1386,1,2.167388167388167,0.0,-7,2,34.57142857142857,0.5911976911977054,78.25108225108225,3.2222222222222223,81.2972582972583,-4.183261183261183,0,6,1,19,02-24,2
02-24-20,6723,2,0.6327532351628737,0.0,-4,2,15.734791015915514,0.6668451584114241,85.82150825524319,7.6571471069463035,99.00937081659973,-1.9648966235311618,0,0,1,20,02-24,2
02-24-21,3147,1,0.646329837940896,0.0,-2,2,16.119161105815063,0.0,93.92183031458532,10.0,57.70797585001589,-4.026692087702574,0,2,1,21,02-24,2
02-25-14,1527,1,-9.571709233791749,0.09999999999999713,-13,-8,15.688277668631303,0.0,86.109364767518,10.0,44.026850032743944,-17.383759004584153,0,1,1,14,02-25,2
02-25-15,1647,2,-7.608986035215543,2.0,-9,-5,9.743169398907105,0.0,73.56769884638737,10.0,19.209471766848814,-12.885853066180935,0,2,1,15,02-25,2
02-25-16,4221,1,-0.208955223880597,0.0,-1,1,32.89647003079839,0.4240938166311452,79.91305377872543,3.4129353233830844,96.99810471452263,-7.743425728500355,0,3,1,16,02-25,2
02-25-17,1944,1,-2.65380658436214,0.0,-4,-2,29.101337448559672,0.13940329218106645,71.31378600823045,3.029835390946502,99.29629629629629,-10.309670781893004,0,5,1,17,02-25,2
02-25-18,3583,1,2.1613173318448227,2.3999999999998405,0,5,31.015071169411108,0.9964833938041084,72.22076472229975,6.169690203739883,50.068657549539495,-4.164108289143176,0,6,1,18,02-25,2
02-25-19,3878,2,-11.237235688499226,0.0,-12,-6,18.340123775141826,0.0,61.109850438370295,10.0,20.61320268179474,-20.500257864878805,0,0,1,19,02-25,2
02-25-20,4986,1,1.9763337344564782,0.0,0,2,21.487966305655835,3.3254312073808445,96.17348576012836,7.425591656638588,100.0,-2.7637384677095866,0,1,1,20,02-25,2
02-25-21,3185,2,-1.2430141287284144,0.0,-4,0,12.540973312401883,0.0,84.93249607535321,10.0,23.98901098901099,-5.537833594976452,0,3,1,21,02-25,2
02-26-14,1139,1,-16.150131694468833,0.0,-17,-12,20.42756804214223,0.0,91.92712906057946,8.742756804214222,36.07287093942055,-26.3441615452151,0,2,1,14,02-26,2
02-26-15,933,1,-8.206859592711682,3.599999999999942,-13,-8,22.326902465166132,0.30364415862808614,84.55198285101822,5.807073954983923,100.0,-16.0021436227224,0,3,1,15,02-26,2
02-26-16,4183,1,-0.952187425292852,0.0,-1,1,14.040640688501076,0.0012909395170929959,64.11235955056179,9.93545302414535,72.24240975376524,-5.9108295481711695,0,4,1,16,02-26,2
02-26-17,3223,2,-1.3229910021718896,0.0,-3,5,22.726341917468197,0.0,60.55786534284828,10.0,46.54390319578033,-7.010238907849829,0,6,1,17,02-26,2
02-26-18,7696,3,2.3545997920997923,0.0,1,9,8.521049896049895,0.0,67.48336798336798,10.0,1.3101611226611227,-0.8751299376299376,0,0,1,18,02-26,2
02-26-19,4183,1,-6.570404016256275,0.5999999999999528,-7,-4,13.727946449916328,0.029835046617259667,75.51685393258427,10.0,92.57422902223284,-13.198183122161128,0,1,1,19,02-26,2
02-26-20,4107,1,-2.4317019722425126,0.10000000000000606,-4,-2,29.346481616751888,0.31680058436814973,75.4499634769905,0.252008765522279,100.0,-9.367664962259557,0,2,1,20,02-26,2
02-26-21,3932,2,1.2690742624618514,0.0,-3,3,13.841302136317395,0.0,69.60452695829095,10.0,7.613173957273652,-2.4112410986775177,0,4,1,21,02-26,2
02-27-14,1111,1,-13.492349234923493,0.19999999999999632,-15,-13,31.683168316831683,0.11782178217821883,82.0990099009901,5.958595859585959,36.07650765076507,-24.738073807380736,0,3,1,14,02-27,2
02-27-15,1314,2,-14.315068493150685,0.0,-15,-10,15.635464231354643,0.0,85.35083713850837,10.0,3.887366818873668,-22.942161339421613,0,4,1,15,02-27,2
02-27-16,6033,2,0.0480689540858611,0.0,-2,7,26.872037129123157,0.0,76.77308138571192,10.0,5.192773081385712,-5.684402453174209,0,5,1,16,02-27,2
02-27-17,7187,2,0.9002365381939613,0.0,0,7,8.999582579657716,0.0,86.6728815917629,10.0,9.039654932517045,-2.9447613747043273,0,0,1,17,02-27,2
02-27-18,9305,3,5.9048898441698014,0.0,5,12,20.31853842020419,0.0,59.80902740462117,10.0,14.121547555077916,1.9583019881783987,0,1,1,18,02-27,2
02-27-19,4790,1,-3.5494780793319416,0.5999999999999472,-6,-1,14.371398747390396,0.154070981210849,74.2741127348643,6.990605427974947,80.45574112734865,-6.493736951983299,0,2,1,19,02-27,2
02-27-20,5704,1,-8.456697054698457,0.0,-12,-7,25.04242636746143,0.02126577840112157,69.09467040673212,9.415322580645162,77.37272089761571,-16.344319775596073,0,3,1,20,02-27,2
02-27-21,7287,2,5.137505146150679,0.0,0,7,12.238644160834362,0.09151914368052608,77.57732949087416,9.977494167695896,27.94318649650062,2.134760532455057,0,5,1,21,02-27,2
02-28-14,1473,2,-13.360488798370673,0.0,-15,-5,21.010183299389002,0.0,87.97623896809233,10.0,15.97827562797013,-22.350984385607603,0,4,1,14,02-28,2
02-28-15,832,2,-14.420673076923077,0.3000000000000045,-18,-7,7.890625,0.0,83.10697115384616,10.0,2.6274038461538463,-18.36778846153846,0,5,1,15,02-28,2
02-28-16,5848,2,7.460670314637483,0.0,5,12,36.29599863201094,0.0,81.71699726402188,10.0,39.661764705882355,2.6241450068399454,0,6,1,16,02-28,2
02-28-17,5813,2,8.23860313091347,0.0,6,11,24.494065026664373,1.0126612764492535,96.96370204713573,6.675038706347841,99.70978840529847,4.2996731463960085,0,1,1,17,02-28,2
02-28-18,7527,3,8.093928523980338,0.0,4,9,15.377441211638104,0.10633718612993905,83.75700810415836,9.84269961472034,55.58615650325495,5.215092334263319,0,2,1,18,02-28,2
02-28-19,4566,1,-7.489487516425756,0.0,-8,-4,11.472842750766535,0.0,72.67214191852825,10.0,57.17148488830486,-12.053438458169076,0,3,1,19,02-28,2
02-28-20,5348,1,-6.6254674644727,0.0,-10,-5,20.798429319371728,0.0,68.47625280478684,10.0,87.94259536275243,-13.711293941660434,0,4,1,20,02-28,2
02-28-21,3412,3,5.506447831184056,0.0,2,7,25.80685814771395,0.0,70.5225674091442,10.0,27.49443141852286,1.1430246189917936,0,6,1,21,02-28,2
02-29-16,5052,1,1.6383610451306414,0.0,-1,9,25.573436262866192,0.004849564528899461,70.56809184481394,9.515043547110055,16.748020585906573,-4.608471892319874,0,0,1,16,02-29,2
02-29-20,3637,2,-2.1086059939510586,0.0,-7,1,14.210888094583447,0.0,56.244707176244155,10.0,4.15699752543305,-6.824305746494363,0,5,1,20,02-29,2
03-01-14,590,1,-4.554237288135593,3.200000000000031,-9,-4,17.83050847457627,0.09661016949152516,85.38305084745762,7.766101694915254,67.70169491525424,-10.88135593220339,0,5,2,14,03-01,3
03-01-15,720,1,-7.581944444444445,0.8999999999999878,-9,-4,5.559722222222222,0.12374999999999857,91.29861111111111,7.408333333333333,100.0,-10.372222222222222,0,6,2,15,03-01,3
